Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5610","Import Quantity","894","Milk, whole evaporated","2015","2015","tonnes","38","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5610","Import Quantity","894","Milk, whole evaporated","2016","2016","tonnes","24","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","234","Nuts nes","2014","2014","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","234","Nuts nes","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","234","Nuts nes","2016","2016","tonnes","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","235","Nuts, prepared (exc. groundnuts)","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","235","Nuts, prepared (exc. groundnuts)","2015","2015","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","235","Nuts, prepared (exc. groundnuts)","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","22","Pastry","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","534","Peaches and nectarines","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","521","Pears","2014","2014","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","521","Pears","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","223","Pistachios","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","537","Plums dried (prunes)","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","537","Plums dried (prunes)","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","537","Plums dried (prunes)","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","754","Pyrethrum, dried","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","561","Raisins","2014","2014","tonnes","8","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","561","Raisins","2015","2015","tonnes","14","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","561","Raisins","2016","2016","tonnes","21","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","723","Spices nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","168","Sugar confectionery","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","447","Sweet corn frozen","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2014","2014","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2015","2015","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2016","2016","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","232","Walnuts, shelled","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","232","Walnuts, shelled","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","567","Watermelons","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","13","Bahrain","5910","Export Quantity","567","Watermelons","2016","2016","tonnes","23","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","16","Bangladesh","5910","Export Quantity","527","Apricots, dry","2015","2015","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","16","Bangladesh","5610","Import Quantity","633","Beverages, non alcoholic","2015","2015","tonnes","933","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","16","Bangladesh","5610","Import Quantity","622","Juice, fruit nes","2015","2015","tonnes","174","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","16","Bangladesh","5610","Import Quantity","780","Jute","2010","2010","tonnes","26","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","16","Bangladesh","5610","Import Quantity","780","Jute","2011","2011","tonnes","111","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","16","Bangladesh","5610","Import Quantity","168","Sugar confectionery","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5610","Import Quantity","51","Beer of barley","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5910","Export Quantity","634","Beverages, distilled alcoholic","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5910","Export Quantity","634","Beverages, distilled alcoholic","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5910","Export Quantity","634","Beverages, distilled alcoholic","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5910","Export Quantity","634","Beverages, distilled alcoholic","2017","2017","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5910","Export Quantity","564","Wine","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","14","Barbados","5910","Export Quantity","564","Wine","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","515","Apples","2016","2016","tonnes","615","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","515","Apples","2017","2017","tonnes","94","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","572","Avocados","2017","2017","tonnes","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","358","Cabbages and other brassicas","2016","2016","tonnes","11","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","393","Cauliflowers and broccoli","2016","2016","tonnes","21","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","531","Cherries","2016","2016","tonnes","91","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","530","Cherries, sour","2016","2016","tonnes","110","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","401","Chillies and peppers, green","2016","2016","tonnes","174","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","401","Chillies and peppers, green","2017","2017","tonnes","11","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","399","Eggplants (aubergines)","2016","2016","tonnes","247","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","399","Eggplants (aubergines)","2017","2017","tonnes","191","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","619","Fruit, fresh nes","2016","2016","tonnes","96","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","619","Fruit, fresh nes","2017","2017","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","560","Grapes","2016","2016","tonnes","505","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","560","Grapes","2017","2017","tonnes","90","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","592","Kiwi fruit","2016","2016","tonnes","78","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","372","Lettuce and chicory","2016","2016","tonnes","26","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","372","Lettuce and chicory","2017","2017","tonnes","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","449","Mushrooms and truffles","2016","2016","tonnes","1380","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5610","Import Quantity","1274","Oil, boiled etc","2015","2015","tonnes","51","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5610","Import Quantity","268","Oil, sunflower","2015","2015","tonnes","48","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","490","Oranges","2016","2016","tonnes","20","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","534","Peaches and nectarines","2016","2016","tonnes","2131","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","521","Pears","2016","2016","tonnes","2981","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","521","Pears","2017","2017","tonnes","387","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","587","Persimmons","2017","2017","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","561","Raisins","2014","2014","tonnes","767","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","561","Raisins","2015","2015","tonnes","255","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","561","Raisins","2016","2016","tonnes","183","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","373","Spinach","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","544","Strawberries","2016","2016","tonnes","267","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","388","Tomatoes","2016","2016","tonnes","554","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","388","Tomatoes","2017","2017","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","57","Belarus","5910","Export Quantity","463","Vegetables, fresh nes","2017","2017","tonnes","3","*","Unofficial figure"
